Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\RadioFrequency\QuarterWaveResonator\SF.INI  8-04-2020  11:53:34
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\RadioFrequency\QuarterWaveResonator\QWAVE.T35.
Memory used for QWAVE.T35 arrays:     601.120 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (71.6,7.95)
Z and R increments:   100   100

      Z             R              Ez            Er            |E|           H 
   44.3920       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.1080       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.8240       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   49.4040       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.1200       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.8360       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   51.5520       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.2680       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.9840       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   53.7000       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   54.4160       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.1320       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.8480       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   56.5640       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2800       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.9960       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.7120       1.43100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4280       1.43100      8.228701E-01  6.457457E-02  8.254000E-01  3.178638E+01
   60.1440       1.43100      7.086583E-01  1.044114E-01  7.163088E-01  2.818660E+01
   60.8600       1.43100      5.882702E-01  1.080350E-01  5.981082E-01  2.379515E+01
   61.5760       1.43100      4.804170E-01  9.716647E-02  4.901447E-01  1.962069E+01
   62.2920       1.43100      3.896159E-01  8.237036E-02  3.982279E-01  1.599569E+01
   63.0080       1.43100      3.151038E-01  6.788917E-02  3.223342E-01  1.297264E+01
   63.7240       1.43100      2.547026E-01  5.514720E-02  2.606043E-01  1.050136E+01
   64.4400       1.43100      2.060682E-01  4.442429E-02  2.108023E-01  8.502709E+00
   65.1560       1.43100      1.670884E-01  3.557627E-02  1.708338E-01  6.897091E+00
   65.8720       1.43100      1.360482E-01  2.835154E-02  1.389710E-01  5.613771E+00
   66.5880       1.43100      1.113463E-01  2.243448E-02  1.135839E-01  4.595130E+00
   67.3040       1.43100      9.190119E-02  1.756653E-02  9.356501E-02  3.793005E+00
   68.0200       1.43100      7.679128E-02  1.352549E-02  7.797333E-02  3.169589E+00
   68.7360       1.43100      6.529991E-02  1.012297E-02  6.607990E-02  2.695400E+00
   69.4520       1.43100      5.688234E-02  7.198972E-03  5.733608E-02  2.347996E+00
   70.1680       1.43100      5.114014E-02  4.615645E-03  5.134801E-02  2.110939E+00
   70.8840       1.43100      4.780644E-02  2.258380E-03  4.785976E-02  1.972996E+00
   71.6000       1.43100      4.667877E-02  0.000000E+00  4.667877E-02  1.927431E+00
   0.00000       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.716000       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.43200       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14800       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.86400       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.58000       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.29600       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.01200       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.72800       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   6.44400       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.16000       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.87600       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   8.59200       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   9.30800       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.0240       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.7400       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   11.4560       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.1720       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.8880       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   13.6040       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   14.3200       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.0360       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.7520       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   16.4680       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   17.1840       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   17.9000       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   18.6160       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.3320       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.0480       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.7640       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4800       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.1960       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.9120       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.6280       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   24.3440       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   25.0600       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   25.7760       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   26.4920       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   27.2080       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   27.9240       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   28.6400       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   29.3560       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.0720       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.7880       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   31.5040       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.2200       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.9360       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   33.6520       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   34.3680       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.0840       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.8000       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   36.5160       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.2320       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.9480       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   38.6640       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   39.3800       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.0960       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.8120       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   41.5280       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.2440       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.9600       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   43.6760       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   44.3920       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.1080       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.8240       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   49.4040       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.1200       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.8360       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   51.5520       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.2680       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.9840       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   53.7000       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   54.4160       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.1320       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.8480       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   56.5640       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2800       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.9960       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.7120       1.51050      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4280       1.51050      8.298332E-01  7.200959E-02  8.329516E-01  3.371572E+01
   60.1440       1.51050      7.109192E-01  1.130269E-01  7.198480E-01  2.979725E+01
   60.8600       1.51050      5.875482E-01  1.151846E-01  5.987324E-01  2.510563E+01
   61.5760       1.51050      4.787755E-01  1.028743E-01  4.897030E-01  2.067872E+01
   62.2920       1.51050      3.878669E-01  8.692303E-02  3.974876E-01  1.684844E+01
   63.0080       1.51050      3.135270E-01  7.152877E-02  3.215829E-01  1.366005E+01
   63.7240       1.51050      2.533681E-01  5.805970E-02  2.599352E-01  1.105606E+01
   64.4400       1.51050      2.049691E-01  4.675379E-02  2.102338E-01  8.951108E+00
   65.1560       1.51050      1.661930E-01  3.743593E-02  1.703572E-01  7.260517E+00
   65.8720       1.51050      1.352848E-01  2.982476E-02  1.385333E-01  5.909717E+00
   66.5880       1.51050      1.107247E-01  2.359966E-02  1.132118E-01  4.837315E+00
   67.3040       1.51050      9.139160E-02  1.847908E-02  9.324109E-02  3.992884E+00
   68.0200       1.51050      7.636844E-02  1.422856E-02  7.768263E-02  3.336600E+00
   68.7360       1.51050      6.494260E-02  1.064970E-02  6.581001E-02  2.837418E+00
   69.4520       1.51050      5.657255E-02  7.574143E-03  5.707732E-02  2.471708E+00
   70.1680       1.51050      5.086217E-02  4.856963E-03  5.109355E-02  2.222165E+00
   70.8840       1.51050      4.754310E-02  2.374701E-03  4.760237E-02  2.076981E+00
   71.6000       1.51050      4.644595E-02  0.000000E+00  4.644595E-02  2.029609E+00
   0.00000       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.716000       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.43200       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14800       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.86400       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.58000       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.29600       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.01200       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.72800       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   6.44400       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.16000       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.87600       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   8.59200       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   9.30800       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.0240       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.7400       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   11.4560       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.1720       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.8880       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   13.6040       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   14.3200       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.0360       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.7520       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   16.4680       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   17.1840       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   17.9000       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   18.6160       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.3320       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.0480       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.7640       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4800       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.1960       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.9120       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.6280       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   24.3440       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   25.0600       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   25.7760       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   26.4920       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   27.2080       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   27.9240       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   28.6400       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   29.3560       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.0720       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.7880       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   31.5040       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.2200       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.9360       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   33.6520       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   34.3680       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.0840       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.8000       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   36.5160       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.2320       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.9480       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   38.6640       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   39.3800       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.0960       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.8120       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   41.5280       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.2440       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.9600       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   43.6760       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   44.3920       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.1080       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.8240       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   49.4040       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.1200       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.8360       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   51.5520       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.2680       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.9840       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   53.7000       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   54.4160       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.1320       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.8480       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   56.5640       1.59000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
