Program WSFPLOT  7.17  released 1-13-2006 

SF.INI file: D:\PC\DailyReport\python-code\LANL\Examples\Electrostatic\ChargeDensity\SF.INI  1-25-2021   0:46:16
Reading file D:\PC\DAILYREPORT\PYTHON-CODE\LANL\EXAMPLES\ELECTROSTATIC\CHARGEDENSITY\C4QPNT.T35.
 
 Problem description:
 Electrostatic problem with charge on a point-region - 4 quadrants
 Line charge has equivalent charge/cm as files C4q.am and C1q.am
 Problem file: E:\nakai\Daily\python-code\LANL\Examples\Electrostatic\ChargeDensity\C4QPNT.AM  1-07-2021   8:51:14
 Problem file length:         887 bytes
   -1.86184       1.07214    
   -1.86782       1.06171    
   -1.88095       1.03825    
   -1.88711       1.02702    
   -1.89926       1.00439    
   -1.90595      0.991621    
   -1.91678      0.970554    
   -1.92432      0.955472    
   -1.93353      0.936739    
   -1.94222      0.918546    
   -1.94954      0.902947    
   -1.95961      0.880809    
   -1.96483      0.869174    
   -1.97649      0.842226    
   -1.97940      0.835421    
   -1.99283      0.802758    
   -1.99327      0.801684    
   -1.99541      0.796184    
   -2.00653      0.767962    
   -2.00863      0.762388    
   -2.01914      0.734255    
   -2.02385      0.721044    
   -2.03109      0.700561    
   -2.03844      0.678667    
   -2.04238      0.666878    
   -2.05239      0.635200    
   -2.05302      0.633206    
   -2.05487      0.626975    
   -2.06314      0.599543    
   -2.06567      0.590594    
   -2.07265      0.565889    
   -2.07823      0.544757    
   -2.08153      0.532242    
   -2.08918      0.501018    
   -2.08979      0.498602    
   -2.09002      0.497610    
   -2.09760      0.464967    
   -2.10098      0.449042    
   -2.10477      0.431338    
   -2.11107      0.398969    
   -2.11131      0.397712    
   -2.11174      0.395314    
   -2.11744      0.364091    
   -2.12018      0.347209    
   -2.12295      0.330472    
   -2.12706      0.302077    
   -2.12785      0.296856    
   -2.12827      0.293670    
   -2.13234      0.263242    
   -2.13519      0.238104    
   -2.13618      0.229630    
   -2.13734      0.217535    
   -2.13955      0.196018    
   -2.14083      0.180318    
   -2.14237      0.162408    
   -2.14386      0.139488    
   -2.14462      0.128797    
   -2.14506      0.120060    
   -2.14642      9.518659E-02
   -2.14738      6.660221E-02
   -2.14758      6.157545E-02
   -2.14767      5.697974E-02
   -2.14835      2.796397E-02
   -2.14842     -2.004905E-03
   -2.14845     -5.649163E-03
   -2.14840     -9.374179E-03
   -2.14817     -3.926330E-02
   -2.14737     -6.701416E-02
   -2.14724     -7.287970E-02
   -2.14694     -7.958368E-02
   -2.14589     -0.106498    
   -2.14454     -0.128951    
   -2.14392     -0.140118    
   -2.14283     -0.154402    
   -2.14147     -0.173742    
   -2.14015     -0.188224    
   -2.13849     -0.207368    
   -2.13554     -0.234809    
   -2.13491     -0.240998    
   -2.13440     -0.245150    
   -2.13091     -0.274632    
   -2.12739     -0.299925    
   -2.12626     -0.308271    
   -2.12402     -0.322599    
   -2.12112     -0.341914    
   -2.11927     -0.352797    
   -2.11545     -0.375563    
   -2.11013     -0.403935    
   -2.10915     -0.409219    
   -2.10689     -0.420218    
   -2.10236     -0.442880    
   -2.10004     -0.453468    
   -2.09501     -0.476549    
   -2.08909     -0.501534    
   -2.08703     -0.510227    
   -2.08133     -0.532557    
   -2.07848     -0.543913    
   -2.07732     -0.548235    
   -2.06942     -0.577609    
   -2.06481     -0.593666    
   -2.05972     -0.611316    
   -2.05157     -0.637903    
   -2.04938     -0.645035    
   -2.04106     -0.670569    
   -2.03842     -0.678766    
   -2.03766     -0.681019    
   -2.02692     -0.712511    
   -2.02313     -0.723094    
   -2.01475     -0.746272    
   -2.00798     -0.764167    
   -2.00191     -0.780049    
   -1.99225     -0.804285    
   -1.98839     -0.813845    
   -1.97596     -0.843496    
   -1.97419     -0.847660    
   -1.96044     -0.878873    
   -1.95929     -0.881497    
   -1.95913     -0.881845    
   -1.94372     -0.915356    
   -1.94181     -0.919393    
   -1.92742     -0.949240    
   -1.92399     -0.956149    
   -1.91035     -0.983151    
   -1.90569     -0.992143    
   -1.89250      -1.01709    
   -1.88692      -1.02740    
   -1.87385      -1.05106    
   -1.86769      -1.06196    
   -1.85436      -1.08506    
   -1.84803      -1.09583    
   -1.83401      -1.11910    
   -1.82793      -1.12904    
   -1.81278      -1.15318    
   -1.80741      -1.16160    
   -1.79061      -1.18729    
   -1.78648      -1.19353    
   -1.76747      -1.22145    
   -1.76513      -1.22485    
   -1.74395      -1.25477    
   -1.74339      -1.25557    
   -1.74333      -1.25566    
   -1.72129      -1.28575    
   -1.71815      -1.28990    
   -1.69880      -1.31536    
   -1.69187      -1.32420    
   -1.67593      -1.34440    
   -1.66441      -1.35855    
   -1.65268      -1.37289    
   -1.63572      -1.39296    
   -1.62905      -1.40082    
   -1.60572      -1.42743    
   -1.60504      -1.42819    
   -1.60261      -1.43086    
   -1.58073      -1.45512    
   -1.57435      -1.46195    
   -1.55605      -1.48153    
   -1.54151      -1.49653    
   -1.53100      -1.50739    
   -1.50710      -1.53118    
   -1.50557      -1.53270    
   -1.50162      -1.53650    
   -1.47986      -1.55761    
   -1.47098      -1.56590    
   -1.45379      -1.58200    
   -1.43305      -1.60069    
   -1.42735      -1.60584    
   -1.41537      -1.61625    
   -1.40060      -1.62924    
   -1.39312      -1.63555    
   -1.37352      -1.65217    
   -1.35104      -1.67048    
   -1.34607      -1.67455    
   -1.33746      -1.68132    
   -1.31833      -1.69652    
   -1.30654      -1.70549    
   -1.29025      -1.71799    
   -1.26518      -1.73640    
   -1.26180      -1.73891    
   -1.25944      -1.74058    
   -1.23310      -1.75947    
   -1.20933      -1.77575    
   -1.20400      -1.77944    
   -1.19712      -1.78398    
   -1.17464      -1.79901    
   -1.15584      -1.81100    
   -1.14491      -1.81805    
   -1.13231      -1.82579    
   -1.11488      -1.83663    
   -1.09849      -1.84634    
   -1.08452      -1.85472    
   -1.07012      -1.86293    
   -1.05384      -1.87233    
   -1.03663      -1.88176    
   -1.02283      -1.88943    
   -1.01012      -1.89614    
  -0.991513      -1.90607    
  -0.969379      -1.91728    
  -0.959845      -1.92217    
  -0.952007      -1.92599    
  -0.927900      -1.93785    
  -0.895608      -1.95288    
  -0.895557      -1.95291    
  -0.895519      -1.95292    
  -0.862988      -1.96761    
  -0.840522      -1.97719    
  -0.830029      -1.98170    
  -0.813079      -1.98858    
  -0.796760      -1.99531    
  -0.786795      -1.99918    
  -0.763184      -2.00843    
  -0.734236      -2.01909    
  -0.729228      -2.02094    
  -0.719350      -2.02438    
  -0.694991      -2.03301    
  -0.682751      -2.03707    
  -0.660414      -2.04452    
  -0.632240      -2.05332    
  -0.625465      -2.05544    
  -0.608849      -2.06029    
  -0.590203      -2.06584    
  -0.582635      -2.06794    
  -0.554617      -2.07571    
  -0.533872      -2.08107    
  -0.518659      -2.08498    
  -0.485897      -2.09279    
  -0.482331      -2.09363    
  -0.469996      -2.09633    
  -0.445684      -2.10176    
  -0.438657      -2.10320    
  -0.408685      -2.10929    
  -0.392110      -2.11238    
  -0.371305      -2.11619    
  -0.346225      -2.12039    
  -0.333544      -2.12246    
  -0.300970      -2.12728    
  -0.295399      -2.12808    
  -0.260347      -2.13259    
  -0.256868      -2.13304    
Contour 4, V  =  4.67995E+03 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.297282      -1.72095    
  -0.292728      -1.72171    
  -0.259659      -1.72706    
  -0.247462      -1.72881    
  -0.221555      -1.73237    
  -0.202941      -1.73461    
  -0.182964      -1.73687    
  -0.159125      -1.73918    
  -0.143876      -1.74053    
  -0.115976      -1.74259    
  -0.104279      -1.74334    
  -7.345988E-02  -1.74489    
  -6.415960E-02  -1.74527    
  -3.154796E-02  -1.74615    
  -2.350090E-02  -1.74628    
   9.786324E-03  -1.74641    
   1.771684E-02  -1.74635    
   5.056586E-02  -1.74571    
   5.951641E-02  -1.74542    
   9.081048E-02  -1.74409    
   0.101924      -1.74346    
   0.130537      -1.74158    
   0.144969      -1.74041    
   0.169760      -1.73821    
   0.188684      -1.73621    
   0.208491      -1.73399    
   0.233107      -1.73080    
   0.246740      -1.72896    
   0.278279      -1.72410    
   0.284514      -1.72311    
   0.311444      -1.71832    
   0.321839      -1.71651    
   0.324240      -1.71604    
   0.358763      -1.70923    
   0.371037      -1.70654    
   0.395235      -1.70119    
   0.418749      -1.69546    
   0.431256      -1.69240    
   0.465187      -1.68329    
   0.466831      -1.68286    
   0.467440      -1.68268    
   0.502074      -1.67277    
   0.517203      -1.66805    
   0.536870      -1.66194    
   0.568125      -1.65141    
   0.571216      -1.65037    
   0.577053      -1.64826    
   0.605238      -1.63827    
   0.620362      -1.63248    
   0.638835      -1.62547    
   0.668759      -1.61325    
   0.671990      -1.61196    
   0.674021      -1.61109    
   0.704850      -1.59797    
   0.729356      -1.58678    
   0.737243      -1.58322    
   0.747467      -1.57829    
   0.769301      -1.56794    
   0.786586      -1.55918    
   0.800948      -1.55200    
   0.817134      -1.54336    
   0.832215      -1.53546    
   0.846036      -1.52773    
   0.863108      -1.51832    
   0.879866      -1.50849    
   0.893607      -1.50056    
   0.908170      -1.49162    
   0.923731      -1.48221    
   0.937037      -1.47367    
   0.953477      -1.46326    
   0.973633      -1.44974    
   0.982810      -1.44367    
   0.989640      -1.43890    
    1.01181      -1.42357    
    1.03835      -1.40418    
    1.04035      -1.40274    
    1.04341      -1.40039    
    1.06859      -1.38145    
    1.08364      -1.36950    
    1.09639      -1.35948    
    1.11931      -1.34048    
    1.12376      -1.33685    
    1.12605      -1.33488    
    1.15082      -1.31373    
    1.16580      -1.30030    
    1.17743      -1.28992    
    1.20322      -1.26577    
    1.20359      -1.26542    
    1.20456      -1.26448    
    1.22944      -1.24043    
    1.23849      -1.23129    
    1.25484      -1.21476    
    1.27181      -1.19685    
    1.27979      -1.18840    
    1.30332      -1.16245    
    1.30430      -1.16136    
    1.30829      -1.15676    
    1.32844      -1.13373    
    1.33318      -1.12809    
    1.35213      -1.10541    
    1.36149      -1.09377    
    1.37536      -1.07638    
    1.38834      -1.05949    
    1.39812      -1.04663    
    1.41382      -1.02524    
    1.42042      -1.01614    
    1.43801     -0.991028    
    1.44223     -0.984899    
    1.46097     -0.956847    
    1.46356     -0.952893    
    1.48276     -0.922697    
    1.48438     -0.920098    
    1.50346     -0.888575    
    1.50469     -0.886486    
    1.52310     -0.854481    
    1.52447     -0.852029    
    1.54172     -0.820413    
    1.54369     -0.816691    
    1.55938     -0.786369    
    1.56234     -0.780434    
    1.57609     -0.752348    
    1.58040     -0.743212    
    1.59189     -0.718349    
    1.59782     -0.704977    
    1.60680     -0.684371    
    1.61459     -0.665671    
    1.62084     -0.650412    
    1.63066     -0.625235    
    1.63403     -0.616471    
    1.64600     -0.583601    
    1.64638     -0.582547    
    1.64775     -0.578500    
    1.65804     -0.548639    
    1.66059     -0.540723    
    1.66891     -0.514745    
    1.67435     -0.496478    
    1.67898     -0.480865    
    1.68722     -0.450764    
    1.68825     -0.446999    
    1.69067     -0.437320    
    1.69689     -0.413142    
    1.69914     -0.403468    
    1.70481     -0.379296    
    1.71004     -0.354446    
    1.71195     -0.345461    
    1.71534     -0.327381    
    1.71842     -0.311634    
    1.71980     -0.303525    
    1.72426     -0.277816    
    1.72832     -0.250505    
    1.72931     -0.244005    
    1.73064     -0.233514    
    1.73378     -0.210201    
    1.73543     -0.195108    
    1.73756     -0.176403    
    1.73989     -0.150034    
    1.74060     -0.142612    
    1.74098     -0.137076    
    1.74311     -0.108824    
    1.74473     -7.598178E-02
    1.74478     -7.504134E-02
    1.74482     -7.395467E-02
    1.74602     -4.126148E-02
    1.74633     -1.123241E-02
    1.74640     -7.485490E-03
    1.74636     -3.677251E-03
    1.74631      2.628867E-02
    1.74542      5.780594E-02
    1.74537      6.006046E-02
    1.74528      6.207627E-02
    1.74398      9.383141E-02
    1.74196      0.124023    
    1.74175      0.127601    
    1.74134      0.132233    
    1.73902      0.161372    
    1.73677      0.182748    
    1.73553      0.195142    
    1.73320      0.213605    
    1.73139      0.228914    
    1.72998      0.238734    
    1.72663      0.262688    
    1.72175      0.292283    
    1.72107      0.296463    
    1.71962      0.304270    
    1.71497      0.330243    
    1.71224      0.343643    
    1.70813      0.364027    
    1.70158      0.393065    
    1.70051      0.397817    
    1.69769      0.409195    
    1.69228      0.431613    
    1.68987      0.440708    
    1.68333      0.465416    
    1.67720      0.486731    
    1.67360      0.499227    
    1.66363      0.531247    
    1.66307      0.533047    
    1.66091      0.539485    
    1.65188      0.566877    
    1.64924      0.574391    
    1.63991      0.600718    
    1.63408      0.616242    
    1.62711      0.634570    
    1.61818      0.656870    
    1.61348      0.668437    
    1.60158      0.696346    
    1.59899      0.702317    
    1.58432      0.734736    
    1.58364      0.736213    
    1.57674      0.750609    
    1.56743      0.770127    
    1.56645      0.772118    
    1.55031      0.804058    
    1.54798      0.808533    
